non_vegan	Bekleidung > Schuhe	weiblich	Espradrij l’originale »Claquette« Pantolette	-				
non_vegan	Herren > Sale > Schuhe & Turnschuhe	male	Selected Homme – Knöchelhohe Sneaker aus Nubukleder in gebrochenem Weiß	Sneaker von Selected Homme gehört unbedingt in deinen Warenkorb Schnürdesign hoher Schnitt schmale Sohle geformtes Profil				
non_vegan	Schmuck > Ringe	weiblich	Heideman Fingerring »Anulus 13 Glanzmatt« (1-tlg), hautfreundlicher Edelstahlschmuck	Lieblingsstück für jeden Tag und Blickfang zum kleinen Schwarzen: Fingerring anulus 13 von Heideman bezaubert durch Vielseitigkeit und ein starkes Design. Hochwertiger Edelstahlschmuck wie dieser ist sehr langlebig und sorgt für anhaltende Freude am Schmuck. Heideman legt größten Wert auf beste Verarbeitung und hochwertiges Material. Das reduzierte und klare Design liegt im Trend und macht Schmuck von Heideman unwiderstehlich. Das schöne Edelstahldesign verleiht Ihrer Garderobe eine extra Portion Glanz. In matt gearbeitet, ist Fingerring ein absolutes Highlight. Damenringe für Frauen zeigen sich im zeitlos modernen Design und gehören zum festen Bestandteil des Fingerring -Sortiments von Heideman. Dieser hochwertige Schmuck sorgt für perfekten Tragekomfort. Das verführerische Schmuckstück ist aus antiallergenem Edelstahl in silber gefertigt. Ein Bijou Highlight, das mit Kette und Ohrringe perfekt ergänzt werden kann. Ein tolles und noch dazu preiswertes Schmuckstück. Dieses Schmuckstück wirkt lässig auf gebräunter Haut und elegant zu Pullover und Co. Ring Damen kann man doch nie genug haben, oder? Lieblingsstück gefunden? Dann erzählen Sie doch Ihren Freundinnen davon…				
non_vegan	Wäsche > BHs	weiblich	Naturana Bügelloser BH (2 Stück) aus angenehmer Baumwolle	Bügellos und aus softer Baumwolle: das sind genau die beiden Eigenschaften, die ein bequemer BH mit sich bringen sollte. So tut es auch der Naturana BH ohne Bügel im praktischen Doppelpack. Die nahtlos vorgeformten Cups aus weicher Baumwolle formen sanft eine schöne Brustform und lassen nichts abzeichnen unter eng anliegender Kleidung. Das breite Unterbrustband sorgt dabei für eine optimale Stützfunktion und einen angenehmen Halt. Süße Spitzenapplikationen verleihen dem zeitlosen Design einen mädchenhaften Charme während breitere Träger bequem auf den Schultern liegen und ein unangenehmes Einschneiden verhindern. Für zusätzlichen Komfort können die Träger hinten in der Länge verstellt werden und die Unterbrustweite kann ebenso mittels eines Hakenverschlusses an die eigene Unterbrust angepasst werden.				
non_vegan	Schuhe > Halbschuhe > Schnürschuhe	Damen	Pikolinos Schnürhalbschuhe Schnürschuhe braun Damen Gr. 41	Material: Leder - glatt / genarbt Innenmaterial: Leder- / Textilfutter Sohle: Leder Verschluß: Schnürsenkel   Artikeleigenschaften: Absatzart: Flach Schuhspitze: Rund   Materialzusammensetzung: Oberma				
non_vegan	Accessoires > Schirme > Regenschirme	weiblich	doppler® Stockregenschirm »Stockschirm Clownfish Automatik«	Für strahlende Gesichter bei schlechtem Wetter sorgt der niedliche Regenschirm »Stockschirm Clownfish Automatik« von doppler®. Im farbenfrohen Fisch-Motiv bereitet er Kindern viel Freude und lässt sie in eine spannende Unterwasserwelt eintauchen. So werden verregnete Tage zu einem abenteuerlichen Erlebnis. Durch den automatischen Öffnungsmechanismus können die Kleinen den Stockschirm in Windeseile aufspannen und sich optimal vor plötzlichen Regenschauern schützen. Dank des Rundhakengriffs liegt der Schirm zudem fest und stabil in der Kinderhand. Spaß auch bei Schmuddelwetter mit dem Regenschirm »Stockschirm Clownfish Automatik« von doppler®.				
non_vegan	Accessoires > Gürtel > Klassische Gürtel	Unisex	RETTUNGSRING by showroom 019° Echtledergürtel Gump mit austauschbarer Felswand-Schließe Gürtel pink Gr. 85	Dieser individuelle Gürtel aus 100% echtem Rindleder für Damen und Herren besticht durch seine natürliche Struktur und ist zu einer Vielzahl an Anlässen tragbar. Er hat einen hohen Tragekomfort und is				
non_vegan	Herren > Sale > Schuhe & Turnschuhe	male	Dune – Desert Boots aus Wildleder in Marineblau	Schuhe von Dune Obermaterial aus Wildleder Schnürung gerundete Zehenpartie geformtes Profil mit geeignetem Pflegemittel behandeln Obermaterial aus 100% echtem Leder				
non_vegan	Bekleidung > Shirts & Tops > T-Shirts	Damen	adidas Performance T-Shirt MH 3S T-Shirts schwarz Damen Gr. 36	adidas Performance MH 3S. Lässiges T-Shirt in lockerer Passform	 mit überschnittenen Schultern und halblangen Armen	 am Rücken findet sich ein cooles 3 Streifen Design	 Material 100% Polyester.   - Sp	
non_vegan	Damen > Damenschuhe > Sandale		Gabor Glattleder Sandale grau	Gabor Glattleder Sandale				600
non_vegan	Herren > Jacken & Mäntel > Trainingsjacken	male	New Balance – Running Tenacity – Grünes Oberteil mit kurzem Reißverschluss	Jacke von New Balance verbessere deine Laufleistung mit hochgeschlossenem Ausschnitt halbe Reißverschlussleiste Lange Ärmel 'New Balance'-Logo abgerundeter Saum Normale Passform Fällt normal aus				
non_vegan	Bekleidung > Bademode > Bikinis	Damen	BUFFALO Bügel-Top »Florida« im tollen Mustermix Bikini-Oberteile türkis Damen Gr. 38E	Mit Vichykaros und Punktedesign. Mit verstellbaren Doppelträgern. Top seitlich zu raffen. Gefüttert. Aus 80% Polyamid, 20% Elasthan (LYCRA®). Futter: 100% Polyester.   - Toller Mustermix aus Vichy-Kar				
non_vegan	Schuhe > Sneakers > Sneakers Low	Mädchen	KangaROOS Sneakers Low KK-Daisy EV für Mädchen blau/lila Mädchen Gr. 36	- geringes Gewicht - raffiniertes kleines Klettverschluss-Täschchen unten an der Zunge - Zunge und Einstiegskante gepolstert   Die KANGAROOS Sneakers Low KK-Daisy EV begeistern mit den funkelnden Akze				
non_vegan	Schuhe > Clogs & Pantoletten > Klassische Pantoletten	Damen	Gabor Pantolette Pantoletten weiß Damen Gr. 39	null  - BEST FITTING - FREIRAUM FÜR IHREN FUSS - Gabor Fashion - kein Verschluss - rund  Verschluss: Sonstige Absatzart: Flach Schuhspitze: Rund Absatzhöhe: 5.50 cm   Obermaterial: Lackleder(Leder) Fu				
non_vegan	Frauen > Accessoires > Taschen > Handtaschen	female	Tasche	Farben pro Pack: Eine Farbe pro Pack	 Material: Leder	 Material: Weiteres Material	 Design: Abnehmbarer Riemen, Geräumiges Hauptfach, Reißverschlussfach innen, Verstellbarer Riemen	 Verschlussart: Reißverschluss
non_vegan	Kinder > Jungen > Babys (Gr. 50-92) > Nachhaltig	boy	Hose 'Americus'	Farben pro Pack: Eine Farbe pro Pack	 Material: Sweatstoff, Bio-Baumwolle	 Design: Bund mit Tunnelzug, Elastischer Bund/Saum, Mit Band/Kordel, Rippbündchen, Umgeschlagener Saum, Zum Knoten/Binden, Seitliche Eingrifftaschen	 Muster: Unifarben	 Pack: 1er Pack
non_vegan	Bekleidung > Hosen > Shorts	Junge	name it Sweatshorts NMMVERMO für Jungen blau Junge Gr. 92	"- Verarbeitung reiner Baumwolle - elastischer Bund mit dekorativem Tunnelzug	 - seitliche Eingrifftaschen und angedeuteter Hosenverschluss   Diese NAME IT Sweatshorts NMMVERMO für Jungen ist ein beweg"				
non_vegan	KLEIDUNG		T-Shirt Streifenmuster	T-Shirt aus Baumwolle.  Runder Ausschnitt.  Kurzarm.  Passform Regular.    Streifenmuster. Logo-Frontprint. 100% Baumwolle. Wäsche. Abgebildet ist Größe. Fällt größengetreu aus.				
non_vegan	Accessoires > Gürtel > Klassische Gürtel	Unisex	RETTUNGSRING by showroom 019° Echtledergürtel Masterlux mit austauschbarer Seegras-Schließe Gürtel rot Gr. 120	An vom Winde verwehtes Seegras erinnert diese elegante Schließe der Marke Rettungsring. Der individuelle Gürtel aus 100% echtem Rindleder für Damen und Herren besticht durch seine lebendige Wellenstru				
non_vegan	Kinder > Jungen > Teens (Gr. 140-176) > Wäsche > Unterwäsche	boy	Boxershorts 'Boys'	Muster: Weiteres Muster	 Farben pro Pack: Mehrere Farben pro Pack	 Material: Baumwolle	 Extras: Ton-in-Ton-Nähte, Geschmeidiger Griff, Weicher Griff, Label Print	 Pack: 4er Pack
non_vegan	Frauen > Accessoires > Schmuck > Anhänger	female	Charm-Anhänger 'Geburtsstein November'	Farben pro Pack: Eine Farbe pro Pack	 Material: Silber	 Pack: 1er Pack		
non_vegan	Männer > Accessoires > Wohn-Accessoires > Kochen & Essen	male	Serviettenring	Farben pro Pack: Eine Farbe pro Pack	 Muster: Unifarben	 Pack: 4er Pack	 Extras: Robuster Stoff, Glänzend, Glatter Stoff	
non_vegan	Männer > Sport > Sportarten > Fitness > Equipment > Fitnessgeräte	male	Yogablock-Set 'Yogiblock Basic'	Farben pro Pack: Eine Farbe pro Pack	 Pack: 2er Pack	 Teile pro Set: 1-teilig	 Gewicht: 200-300 g	
non_vegan	Frauen > Schuhe > Sandalen > Riemchensandalen	female	Sandale	Design: Gepolsterte Decksohle, Verstellbarer Riemen, Dornschließe	 Muster: Unifarben	 Farben pro Pack: Eine Farbe pro Pack	 Material: Leder	 Plateau: Ohne Plateau
non_vegan	Bekleidung > Hosen > Jeans	weiblich	TOMMY JEANS Skinny-fit-Jeans »SCARLETT LOW RISE SKINNY VCTYL« mit Fadeout Effkten, Tommy Jeans Logo-Flag & Streifen	Denims gibt es viele, aber nicht alle sind so stylisch verziert wie die Skinny-fit-Jeans »Scarlett« von Tommy Jeans. Neben den typischen Details, die eine Jeanshose ausmachen, besitzt dieses coole Denim-Modell rockige Zipper an den Außenseiten der Hosenbeine. Neben dieser designstarken Saumverzierung setzen verschiedene Markendetails der angenehmen Stretchdenim die Krone auf. Monochrome Looks sind gerade besonders aktuell, weshalb es sich anbieten würde, die Jeans mit einem farblich passenden Oberteil zu kombinieren. Daumen hoch für die Skinny-fit-Jeans »Scarlett« von Tommy Jeans.				
non_vegan	Damen > Sale > Bademode & Strandkleidung > Bikinis	female	Figleaves Fuller Bust – Cast Away – Tintenblau gestreiftes Bikinioberteil mit tiefem V-Ausschnitt und Bügeln-Navy	Bikinioberteil von Figleaves Jetzt fehlt nur noch das Wasser Bügelverstärkung Streifenmuster verstellbare Riemen Clipverschluss				
non_vegan	Bekleidung > Schuhe	weiblich	Bianco Schleifen Pantolette					
non_vegan	Badebekleidung / Damen Sonstige Bademoden	Damen	JETTE Bügel-Bikini	Kreiert von Designerin Jette Joop. Regulierbares Top mit herausnehmbaren Cups. Verstellbare Träger.				
non_vegan	Wäsche / Damenwäsche, -nachtwäsche / Bodies ohne Bügel	Damen	LASCANA Body Seamless	Lascana: Body ohne Bügel aus supersoftem Material. Mit geklebten, extraflachen Kanten - nichts zeichnet sich ab. Doppellagige, nahtlos vorgeformte Cups. Träger und Rückenverschluss verstellbar. Im Schritt aufhakbar. Aus 77% Polyamid, 23% Elasthan.				
non_vegan	Schuhe > Halbschuhe > Schnürschuhe	Herren	Pantofola d'Oro Halbschuhe Schnürschuhe blau Herren Gr. 43	Verschluss: Schnürverschluss Absatzart: Flach Schuhspitze: Rund Absatzhöhe ca.: 3 cm   Obermaterial: Leder (Leder) Futter: Leder (Leder) Decksohle: Textil (Textil) Laufsohle: Sonstiges Material (Gummi				
non_vegan	Herren > Sale > Sonnenbrillen	male	River Island – Kleine, runde Sonnenbrille in Gold	Sonnenbrille von River Island Zum Schutz deiner Augen oder für einen Incognito-Look rundes Design verstellbare Nasenpolster aus Silikon für besonderen Komfort dunkel getönte Gläser schmale Bügel mit abgerundeten Enden für einen sicheren Sitz				
non_vegan	keine Kategorie	Herren	SELECTED HOMME anzug logan Anzüge sand Herren Gr. 52	-   - Gerader Saum - Gerader Schnitt - Patten-/Klappentaschen - Brusttasche - Seitliche Eingrifftaschen       Obermaterial: 66% Polyester, 32% Viskose, 2% Elasthan   ---Pflegehinweise---  - Nicht wasc				
non_vegan	Bekleidung > Pullover & Strickjacken > Pullover	Damen	ONLY pullover riley Pullover rosa Damen Gr. 42	-   - Gerader Saum - Überschnittene Schulter - Lochstrick - Ton-in-Ton-Nähte       Obermaterial: 100% Polyacryl   ---Pflegehinweise---  - Schonwaschgang 30 °C  - Nicht bleichen  - Nicht heiß bügeln (1				
non_vegan	Bekleidung > Jacken > Regenjacken	Junge	Regatta Regenjacke KID PK IT III für Jungen hellgrün Junge Gr. 140	- wasserdicht - atmungsaktiv - mit Packtasche zum Verstauen der Jacke   Die REGATTA Kinder Regenjacke PACK IT besteht aus einem wasserdichten, atmungsaktiven sowie leichtgewichtigen Polyamidgewebe. Da				
non_vegan	Schuhe > Sneakers > Sneakers Low	Damen	Gabor Schnürschuhe metall bronze Damen Gr. 40	Damen Schnürschuhe von Gabor aus einem feinen hochwertigem Nubukleder. Innen ist der Schuh mit einem cromfrei gegerbtem Leder ausgestattet. Der Schuh hat eine normale Weite. Der Absatz ist durchgehend				
non_vegan	Schuhe > Hausschuhe > Geschlossene Hausschuhe	Herren	Manitu-Home Herren Hausschuh Hausschuhe schwarz Herren Gr. 41	Schuh-Verschlussart: Schlupfschuh, Schuhweite: normal, Obermaterial: Velouran, Innenmaterial: ungefüttert, Schuhsohlen-Material: PU-Sohle, Decksohle: Textildecksohle, Farbe: schwarz  - Manitu-Home - V				
non_vegan	Kinder > Jungenschuhe > Boot		Nike COURT BOROUGH MID EP schwarz	Nike COURT BOROUGH MID EP				600
non_vegan	Bekleidung > Hosen > Jeans	männlich	Pioneer Authentic Jeans Megaflex Jeans RANDO »RANDO«					
non_vegan	Männer > Sport > Sportbekleidung > Sporthosen > Shorts	male	Shorts 'Regista 18'	Farben pro Pack: Eine Farbe pro Pack	 Design: Elastischer Bund/Saum, Kontrastfarbene Einsätze	 Muster: Unifarben	 Material: Weiteres Material	 Fütterung: Ungefüttert
non_vegan	Schuhe > Stiefel > Winterstiefel	Mädchen	SOREL Winterstiefel SNOW COMMANDER für Mädchen pink Mädchen Gr. 27	Die robusten SOREL Kinder Winterstiefel SNOW COMMANDER haben eine schmutzabweisende, glatte Textiloberfläche. Zusätzlich ist der untere Schuhbereich aus wind- und wasserdichtem Hartgummi.   - großer S				
non_vegan	keine Kategorie	Damen	MINE TO FIVE Röcke Jeansrock mit Knopfleiste Röcke blau Damen Gr. 40	- mit Knopfleiste zum Schließen - aus Denim mit Stretchanteil - im Five-Pocket-Style - mit Gürtelschlaufen       Obermaterial: 56% Baumwolle, 33% Viskose, 9% Polyester, 2% Elasthan   ---Pflegehinweise				
non_vegan	Bekleidung > Kleider	weiblich	Pepe Jeans Maxikleid »CASANDRA« mit Paisley-Alloverprint & tiefem V-Ausschnitt	Mit dem Kleid »Casandra« von Pepe Jeans erwartet dich ein ladyliker Style, der sich durch seine moderne Femininität auszeichnet. Das farbharmonische Paisleymuster, die angesagte Maxilänge und die feine Crêpe-Qualität bilden eine atemberaubend schöne Einheit, während die Schnürdetails am Ausschnitt dem Dress eine verspielte Note verleihen. Der kurze Rock wird von einem langen Overlay getoppt, die Passform durch das elastische Taillengummi optimiert. Toll: Das Langarmkleid funktioniert mit Pumps zu Events genauso gut wie mit Sneakern zu Alltagsoutfits. Lass deine Styleträume mit dem Kleid »Casandra« von Pepe Jeans wahr werden!				
non_vegan	Bekleidung > Schuhe	weiblich	Högl »Veloursleder« Stiefelette	Högl zeigt sehr hochwertige Boots aus weichem Veloursleder/Wildleder, perfekt für den Smart Casual Look geeignet.				
non_vegan	Schuhe > Halbschuhe > Schnürschuhe	Damen	ara Schnürschuhe schwarz schwarz Damen Gr. 37	Damen Schnürschuhe von Ara Der Schuh hat eine normale Weite. Der Absatz ist durchgehend flach. 2 cm. Der Artikel verfügt über einen Schnürverschluß. Die Schuhgröße fällt regulär aus.  Verschluss: Schn				
non_vegan	Männer > Accessoires > Wohn-Accessoires > Bettwäsche	male	Bettbezug Key West Paisley Gant (1 Stck.)	Farben pro Pack: Eine Farbe pro Pack	 Material: Baumwolle	 Material: Weiteres Material	 Pack: 1er Pack	
non_vegan	Damen > Activewear > Sport-BHs	female	Pour Moi – Energy – Korallenroter Sport-BH-Rosa	Sport-BH von Pour Moi für den Sport oder als Alltags-Basic nicht wattierte Körbchen gepolsterte, verstellbare Träger J-Hakenverschluss hinten für mehr Halt kann für uneingeschränkte Bewegungsfreiheit auch mit Racerback getragen werden Haken- und Ösenverschluss				
non_vegan	Damen > Sale > Oberteile	female	ASOS DESIGN Petite – Trägerloser, weißer Bodysuit mit schmalem, asymetrischem Träger	Petite Body von ASOS DESIGN ein absolut ungewöhnlicher Body Bandeaustil einzelner, asymmetrischer Träger schlichtes Design Tanga-Passform figurbetonte Passform Figurbetont				
non_vegan	Bekleidung > Bademode > Bikinis	Damen	BUFFALO Bügel-Top »Lux« mit Ethno-Druck Bikini-Oberteile bunt Damen Gr. 36E	Seitlich zu raffen. Verstellbare Doppelträger. Softe Microfaser-Qualität: 75% Polyamid (Tactel ®), 25% Elasthan. Futter: 100% Polyester.   - Mix-Kini nach Lust und Laune mixen - Modisches Design - Sei				
non_vegan	Schuhe > Sandalen > Klassische Sandalen	Mädchen	PRIMIGI Sandalen für Mädchen rot Mädchen Gr. 35	- Obermaterial aus echtem Leder - Klettriegel zur optimalen Anpassung - flexible und profilierte Laufsohle mit rutschhemmenden Eigenschaften   Diese PRIMIGI Sandalen sitzen, dank des weich gepolsterte				
non_vegan	Accessoires > Schmuck > Kettenanhänger	Damen	Adelia's Adelia´s Schmuck Sardonyx Schmuck Stein Anhänger - 925 Silber Kettenanhänger braun Damen	Sardonyx, Anhänger aus Brasilien, Cabochon geschliffen mit Silberöse.  Stein ist Schmuck der Natur. Sie gönnen sich das Echte, jenseits des Mainstream. Der Stein wird eingerahmt von einer Fassung aus				
non_vegan	Bekleidung > Shirts	männlich	Nike Sportswear Trainingsshirt »Breathe Gfx«	Das Nike Breathe GFX T-Shirt für Kinder hält dich bei deinem Training kühl und trocken.Das Breathe-Material mit Dri-FIT-Technologie leitet Schweiß zur schnellen Verdunstung von der Haut nach außen ab und sorgt so für einen trockenen Tragekomfort. Der Rundhalsausschnitt und das gerade geschnittene Design versprechen eine bequeme Passform. Ein stylischer Nike Print auf der Brust komplettiert den Look.				
non_vegan	Damenmode / Damen-Strickjacken	Damen	RICK CARDONA by Heine Cardigan mit Seide	Trendiges Lochstrick-Muster. Angenehm weicher Feinstrick. Figurbetonte Form. Mit Two-Way-Zipper und Reißverschlusstaschen. Mit Langarm. Länge ca 60 cm. Materialzusammensetzung: Obermaterial: 90% Baumwolle (unterstützt Cotton made in Africa), 10% Seide				
non_vegan	Bekleidung > Jacken > Lederjacken	Damen	FREAKY NATION übergangsjacke cat Lederjacken schwarz Damen Gr. 42	-   - Reißverschluss - Seitliche Reißverschlusstaschen - Ton-in-Ton-Nähte - Weicher Griff   Verschluss: Reißverschluss     Obermaterial: 100% Leder   ---Pflegehinweise---  - Nicht waschen  - Nicht ble				
non_vegan	Bekleidung > Jacken > Outdoorjacken	Herren	JAN VANDERSTORM Funktionsjacke VICO Outdoorjacken oliv Herren Gr. 62	JAN VANDERSTORM ist Ihr Experte für Herrenmode in großen Größen. Jacke Vico mit wetterfester Ausstattung - perfekt für die kühle Jahreshälfte. Sie gehört zur Extraklasse, denn sie ist wasserabweisend,				
non_vegan	Sandalen		Sandalette Kaira Echtes Leder	Sandalette aus echtem Leder.  Runde Schuhspitze.  Absatzhöhe 10 cm.  Verschluss mit Fesselriemchen.    Riemchen vorn mit Schnallen. Decksohle aus Leder. Innenmaterial aus Textil. Gummisohle. 100% Echtes Leder.				
non_vegan	Bekleidung > Jacken > Outdoorjacken	Damen	TOM TAILOR Denim Jacken & Jackets Bikerjacke mit glänzendem Schlangeprint Outdoorjacken grün Damen Gr. 40	Bikerjacke mit glänzendem Schlangeprint für Frauen (langärmlig mit Umlegekragen und Reißverschluss zum Schließen) aus veganem Wildlederimitat, im antistatischem Finish, mit ganzflächigem Schlangenprin				
non_vegan	Schuhe > Stiefeletten > Klassische Stiefeletten	Damen	ONLY ONLBELEN  Klassische Stiefeletten schwarz Damen Gr. 36	- dekorative Nieten und Zier-Reißverschluss an der Rückseite - verstärkter Fersenbereich - gepolsterte Decksohle   Die klassischen Stiefeletten ONLBELEN von ONLY zeigen sich mit einem modischen Blocka				
non_vegan	Kinder > Jungen > Kids (Gr. 92-140) > Jacken & Mäntel > Winterjacken	boy	Winterjacke	Farben pro Pack: Eine Farbe pro Pack	 Material: Weiteres Material	 Jackenart: Weitere Jackenart	 Fütterung: Warm gefüttert	 Design: Reißverschluss, Abnehmbare Kapuze, Bündchen-/Rippstrick-Kragen, Druckknopfleiste, Elastischer Bund/Saum, Gefütterte Kapuze, Gerader Schnitt, Mit Kapuze, Stehkragen, Seitliche Reißverschlusstaschen
non_vegan	Bekleidung > Mäntel > Klassische Mäntel	Herren	OCK Parka Mäntel oliv Herren Gr. 56	OCK Wind- und wasserdichte Funktionsjacke mit Wattierung	 gefütterte Kapuze	 Kragen mit Kinnschutz	 2-Wege-Frontreißverschluss und Druckknopfblende	 1 Brusttasche mit Reißverschluss
non_vegan	Schmuck > Ohrringe	weiblich	Diamore Paar Ohrstecker »Basic Rund Diamant 0.06 ct. 925 Silber«	Klassische Eleganz und dezenter Luxus vereinen sich in diesen Diamant-Ohrringen. Diamanten sind mehr als nur wunderschön funkelnde Edelsteine, sie sind Liebeserklärungen, Geschenke für die Ewigkeit oder ein Zeichen tiefer Bewunderung. Wer einen Diamanten verschenkt, der zeigt diese Verbundenheit ohne viele Worte. Wer Diamanten trägt, der beweist Klasse und Stil. Egal, ob Sie diese schlichten Ohrringe selber tragen möchten oder verschenken, Sie entscheiden sich für beste Qualität und erstklassiges Design. Mit diesem exklusiven Schmuckstück erhalten Sie ein Zertifikat, welches die Echtheit der verwendeten Diamanten garantiert. Dazu erhalten Sie außerdem den Diamantschmuck in einem eleganten Geschenk-Etui.				
non_vegan	Damenmode / Strand-Sweatshirts	Damen	LASCANA Kapuzensweatjacke	Mit großer Kapuze. Vorn mit Druckknopf und aufgesetzten Taschen. Länge ca. 88 cm. Innen weich angeraute Sweatqualität aus 85% Polyester, 15% Viskose.				
non_vegan	Damen > Oberteile > Hemden & Blusen	unisex	Reclaimed Vintage – Inspired Unisex – Hemd mit Leopardenmuster und Reverskragen-Mehrfarbig	Hemd von Reclaimed Vintage kommt direkt auf deine Wunschliste Leopardenmuster Reverskragen Kurze Ärmel Normale Passform Fällt normal aus Unisex-Design Exklusiv bei ASOS				
non_vegan	keine Kategorie	Mädchen	name it NMFVIBS Kleid für Mädchen rosa-kombi Mädchen Gr. 86	- reine Baumwolle  - gerippter Rundhalsausschnitt  - Rockteil mit schicken Kräuseln    Das NAME IT NMFVIBS Kleid für Mädchen bezaubert dank eines hübschen Schleifendetails oberhalb des Rockteils. Die				
non_vegan	Schmuck > Ringe	weiblich	CAÏ Ring »925/- Sterling Silber rotvergoldet Dreieck Obsidia«					
non_vegan	Schuhe > Outdoorschuhe > Trekkingschuhe	Unisex	Grisport Wanderschuhe Grisport Trekkingschuhe schwarz Gr. 38	Der strapazierfähiger Outdoorschuh von Grisport ist ideal für bevorstehende Wanderungen!  Das Textil Innenfutter besitzt eine wind- und wasserabweisende Gritexmembram.   Eigenschaften: - anatomisches				
non_vegan	Schuhe > Sandalen > Outdoorsandalen	Mädchen	TROLLKIDS Kinder Outdoorsandalen fuchsia Mädchen Gr. 40	- drei Klettriegel für optimale Fußanpassung - leicht gepolsterte Riemen - gepolsterte, strukturierte Decksohle   Die TROLLKIDS Kinder Outdoorsandalen sind mit drei Klettriegeln ausgestattet, die für				
non_vegan	Herren > Bademode	male	ASOS DESIGN Plus – Kurz geschnittene Badeshorts in Violett und Weiß, Rabatt-Mehrfarbig	Plus Badeshorts im Set von ASOS DESIGN Zweierset Wir wissen, dass du Optionen magst Taillenbund mit Kordelzug Futter aus Netzstoff Seitentaschen				
non_vegan	Accessoires > Schirme > Regenschirme	weiblich	doppler® Taschenregenschirm »Fiber Magic Flipback, uni marine«	Erlebe den starken Unterschied - so lautet das Motto des Regenschirms »Fiber Magic Flipback uni marine«. Wo andere Regenschirme schon längst den Geist aufgeben haben und seinen Träger im Regen stehen lassen, bleibt der Flipback auch bei stärkeren Windböen standhaft. Das wird durch die Verwendung hochwertigster Materialien erreicht. Zusätzlich ist eine einzigartige Verstärkung an den Streben eingebaut, wodurch das Überschlagen des Schirmdaches verhindert wird. Sollte das Schirmdach trotz Allem einmal überschlagen, dann klappt sich dieses automatisch wieder zurück. So bleibt der Regenschirm auch bei Windgeschwindigkeiten von bis zu 140 km/h in seiner Form. Geöffnet und Geschlossen wird das Stabilitätswunder blitzschnell und automatisch mit nur einem Knopfdruck. Das Schirmdach aus Pongee überzeugt mit einer komfortablen Spannweite von ca. 97 cm. Worauf warten Sie also noch? Seien Sie für den nächsten Regenschauer gewappnet und statten Sie sich mit dem »Fiber Magic Flipback uni marine« aus!				
non_vegan	Bekleidung > Bademode > Badehosen	Herren	BILLABONG badeshorts sundays stretch lb Badeshorts schwarz Herren Gr. 36	-         Obermaterial: 100% Polyester   ---Pflegehinweise---  - Normalwaschgang 30 °C  - Nicht bleichen  - Nicht heiß bügeln (110 °C), Vorsicht beim Bügeln mit Dampf  - Professionelle Nassreinigung N				
non_vegan	Schmuck > Ohrringe	weiblich	Heideman Paar Ohrhänger »Facilis glanzmatt«, schön geformt mit Perle in weiß oder farbig	Facilis glanzmatt von Heideman ist ein elegantes und modernes Designstatement. Ohrschmuck Facilis glanzmatt macht durch seine wunderschöne Formensprache auf sich aufmerksam. Der funkelnde Perle zieht den Blick auf sich. Der Perlenschliff verleiht dem weiss Perle extra Glamour. Der Edelstahlschmuck von Heideman ist ausdrucksstark und prägnant. Seine klaren Formen begeistern und setzen ein Designstatement der besonderen Art. Ob klassisch oder bunt, Ohrschmuck sieht in jeder Farbe toll aus – besonders aber in weiss. Ohrschmuck matt gehört in jede Schmuckschatulle. Sehr beliebt im Heideman Schmucksortiment: die Ohrstecker hängend für Frauen. Ein Schmuckstück mit echten Eye-Catcher-Qualitäten. In Edelstahl silber ist das Stück die perfekte Ergänzung eines cleanen Looks. Das Schmuckstück kann mit Ring und Kette kombiniert werden, sodass man es als Schmuck Set tragen kann. Silber Ohrringe setzt einen modischen Akzent Mit diesem Stück werten Sie im Handumdrehen ein schlichtes Outfit auf und verleihen eleganter Kleidung einen zusätzlichen Hauch Glamour. Heideman lässt Herzen höher schlagen: mit Ohrringe Damen im klassisch-schönen Design! Erzählen Sie doch Ihren Freundinnen von Ihrer neuen Lieblingsmarke…				
non_vegan	Damen > Loungewear	female	Calvin Klein Jeans – 50th Anniversary – T-Shirt mit Oversize-Logo-Weiß	T-Shirt von Calvin Klein Jeans genau dein Freizeitstil Rundhalsausschnitt Calvin Klein-Logo Normale Passform Bestelle einfach deine übliche Größe				
non_vegan	Frauen > Bekleidung > Shirts > T-Shirts > Logoprint-Shirts	female	T-Shirt ' Boyfriend Cropped W '	Material: Baumwolle	 Ausschnitt: Rundhals-Ausschnitt	 Muster: Logoprint	 Pack: 1er Pack	 Details: Plain/ohne Details
non_vegan	Accessoires > Schmuck > Kettenanhänger	Damen	Adelia's Adelia´s Anhänger Magische Talismane Kettenanhänger silber Damen	Buddhistisches Symbol des Glücks, das Rad ohne Anfang und Ende. Traditionell zieht es PERFEKTION UND FRIEDEN an.     Seit Urzeiten haben magische Talismane dem Träger Schutz, Kraft und Wohlstand einge				
non_vegan	Damen > Jeans > Skinny-Jeans	female	Spanx – Formende und anhebende, enge Jeans mit Abnutzungserscheinungen-Blau	Jeans von Spanx Diese Ohrringe sind ein Muss Hoher Sitz Verdeckter Hosenschlitz normale Taschen mit zerschlissenen Details enger Schnitt ein enger Schnitt für eine gute Figur				
non_vegan	Männer > Schuhe	male	Schnürschuhe	Material: Leder	 Absatzart: Ohne Absatz	 Schuhspitze: Runde Kappe	 Material: Veloursleder	 Verschlussart: Schnürverschluss
